(887,925,2)
(665,22,2)
(516,515,2)
(529,269,2)
(223,655,2)
(892,756,2)
(513,219,2)
(370,863,2)
(66,563,2)
(868,296,2)
(304,325,2)
(213,433,2)
(241,367,2)
(212,15,2)
(337,311,2)
(665,646,2)
(234,261,1)
(988,896,2)
(320,529,2)
(217,319,2)
(294,378,2)
(731,275,2)
(118,77,2)
(460,68,2)
(748,387,2)
(101,945,2)
(702,941,2)
(112,927,2)
(402,53,2)
(910,696,2)
(120,413,2)
(560,553,2)
(560,688,2)
(984,123,2)
(340,690,1)
(531,186,2)
(875,265,2)
(914,441,2)
(980,113,1)
(620,628,2)
(598,75,2)
(917,541,2)
(418,527,1)
(260,650,2)
(574,219,2)
(234,301,2)
(663,281,2)
(146,115,2)
(443,29,2)
(166,742,2)
(487,900,2)
(591,77,2)
(591,694,2)
(482,149,2)
(894,932,2)
(881,775,2)
(851,170,1)
(709,535,1)
(242,36,2)
(798,539,2)
(224,584,2)
(369,953,2)
(241,736,2)
(863,702,2)
(284,418,2)
(179,149,2)
(729,493,2)
(273,776,1)
(372,387,1)
(796,442,2)
(809,771,2)
(280,209,2)
(289,284,2)
(1,79,2)
(497,130,2)
(12,993,2)
(888,614,2)
(658,967,2)
(537,579,2)
(297,210,2)
(633,252,2)
(740,750,2)
(527,263,2)
(964,151,2)
(325,771,2)
(692,686,2)
(475,605,2)
(954,751,2)
(38,76,2)
(895,66,2)
(444,707,2)
(42,434,1)
(22,491,2)
(83,815,2)
(699,571,2)
(769,213,2)
(685,828,2)
(767,264,2)
(356,116,2)
(527,501,2)
(724,805,2)
(27,282,1)
(0,26,2)
(476,601,2)
(856,241,2)
(120,382,2)
(134,155,2)
(808,335,2)
(197,604,2)
(742,359,2)
(298,675,1)
(736,396,2)
(348,588,2)
(207,173,2)
(351,912,2)
(203,742,2)
(94,57,2)
(71,790,2)
(397,230,2)
(856,48,2)
(801,261,2)
(464,996,2)
(966,187,2)
(823,910,2)
(329,72,2)
(847,333,2)
(486,681,2)
(961,174,2)
(319,643,2)
(224,15,2)
(104,218,2)
(791,257,2)
(528,467,2)
(702,638,2)
(304,969,2)
(480,97,2)
(340,571,1)
(312,617,2)
(346,609,2)
(42,822,2)
(505,610,2)
(729,403,2)
(236,58,2)
(518,562,2)
(463,622,2)
(293,875,2)
(758,467,2)
(702,73,2)
(852,298,2)
(110,133,2)
(65,100,2)
(178,375,2)
(971,861,2)
(688,235,2)
(411,788,1)
(182,16,2)
(654,62,2)
(501,665,2)
(341,3,1)
(268,435,2)
(211,532,2)
(122,792,2)
(936,970,2)
(287,68,2)
(381,761,2)
(680,674,2)
(837,190,2)
(116,665,2)
(169,308,2)
(921,499,2)
(296,442,2)
(832,164,2)
(29,209,2)
(642,168,2)
(398,151,2)
(750,382,2)
(236,370,2)
(943,911,2)
(135,879,2)
(792,285,1)
(3,377,2)
(464,788,2)
(72,26,2)
(33,365,2)
(805,756,2)
(913,671,2)
(541,297,2)
(287,451,2)
(167,725,2)
(295,405,2)
(372,474,2)
(942,358,2)
(343,450,2)
(748,146,2)
(242,544,2)
(82,660,2)
(503,586,2)
(286,283,2)
(319,456,1)
(269,535,2)
(816,950,2)
(373,391,2)
(208,215,1)
(178,43,2)
(702,168,2)
(522,707,2)
(253,838,2)
(201,338,2)
(910,977,2)
(982,897,1)
(148,740,2)
(357,540,2)
(821,82,2)
(787,880,2)
(456,276,2)
(811,281,2)
(429,960,2)
(152,71,2)
(554,923,1)
(117,121,2)
(101,261,1)
(132,542,2)
(925,515,2)
(874,824,2)
(319,635,2)
(573,484,2)
(411,870,2)
(585,954,2)
(17,12,2)
(249,663,2)
(854,320,2)
(127,286,1)
(678,808,1)
(222,340,1)
(819,145,2)
(23,131,2)
(393,537,2)
(658,247,2)
(778,694,2)
(428,386,2)
(903,785,2)
(943,116,2)
(223,939,2)
(957,336,2)
(632,707,2)
(562,704,2)
(613,504,2)
(150,494,2)
(173,71,2)
(174,461,2)
(994,507,1)
(861,25,2)
(992,85,2)
(193,751,2)
(964,973,2)
(794,753,1)
(387,811,2)
(521,466,2)
(405,578,2)
(192,132,2)
(343,181,2)
(868,227,1)
(436,16,2)
(513,736,2)
(695,511,2)
(585,147,2)
(721,717,2)
(147,599,1)
(882,830,2)
(725,338,2)
(979,800,2)
(620,341,2)
(185,257,1)
(781,227,2)
(603,31,2)
(111,188,2)
(978,632,2)
(164,221,2)
(581,173,2)
(350,616,2)
(787,863,2)
(783,443,2)
(840,801,2)
(602,399,2)
(940,937,2)
(761,490,2)
(902,100,2)
(408,901,2)
(803,570,2)
(468,325,2)
(707,826,2)
(772,923,2)
(120,641,2)
(234,838,2)
(139,956,2)
(540,563,2)
(307,997,2)
(895,920,2)
(245,97,2)
(894,674,2)
(500,648,2)
(422,271,2)
(539,715,2)
(144,404,2)
(577,192,2)
(938,653,2)
(413,967,2)
(598,409,2)
(946,519,2)
(224,695,1)
(382,626,2)
(839,14,2)
(826,807,2)
(95,211,2)
(899,113,2)
(498,790,2)
(920,751,2)
(672,882,2)
(479,42,2)
(566,780,2)
(954,209,1)
(227,438,2)
(573,321,2)
(624,661,2)
(106,499,2)
(454,504,2)
(940,101,2)
(936,495,1)
(269,594,2)
(73,959,2)
(135,385,2)
(796,95,2)
(639,732,2)
(485,9,1)
(41,816,2)
(215,63,2)
(798,919,2)
(276,864,2)
(154,694,2)
(845,480,2)
(64,601,1)
(365,117,2)
(798,67,2)
(703,589,1)
(232,758,2)
(510,607,2)
(873,515,2)
(204,534,2)
(450,602,2)
(751,462,2)
(665,725,2)
(534,674,2)
(726,878,2)
(113,665,2)
(100,8,2)
(690,289,2)
(16,516,2)
(453,205,2)
(160,862,2)
(178,919,2)
(769,283,2)
(637,471,2)
(559,135,1)
(384,520,2)
(422,135,2)
(419,728,2)
(284,62,2)
(294,100,2)
(957,995,1)
(646,647,2)
(351,693,2)
(556,249,2)
(328,45,2)
(929,405,2)
(553,759,2)
(12,75,1)
(44,322,2)
(634,446,2)
(697,758,2)
(336,775,2)
(155,294,2)
(445,425,1)
(903,963,2)
(387,307,2)
(249,239,2)
(229,220,2)
(506,669,1)
(637,299,2)
(411,428,2)
(951,571,2)
(992,588,2)
(82,775,2)
(408,564,2)
(620,115,2)
(526,108,2)
(353,386,2)
(767,744,2)
(456,620,2)
(149,180,2)
(18,737,2)
(846,833,2)
(865,670,2)
(839,175,2)
(964,263,2)
(520,113,2)
(110,640,2)
(528,739,2)
(535,509,2)
(755,48,2)
(413,156,2)
(195,924,2)
(158,812,2)
(777,174,2)
(327,631,2)
(580,708,2)
(244,292,2)
(111,168,2)
(688,452,2)
(592,470,1)
(322,470,2)
(811,708,2)
(26,875,1)
(355,716,2)
(651,924,1)
(573,265,1)
(111,340,2)
(926,193,2)
(40,164,2)
(458,248,2)
(660,832,1)
(258,134,2)
(282,757,2)
(436,371,1)
(362,155,2)
(386,349,2)
(17,299,2)
(271,740,2)
(501,657,2)
(451,641,2)
(609,873,2)
(217,402,2)
(524,215,1)
(877,165,2)
(260,102,2)
(575,150,1)
(500,408,1)
(561,425,2)
(21,715,2)
(222,806,1)
(217,583,2)
(312,134,2)
(1,378,2)
(937,163,2)
(738,163,2)
(65,204,2)
(810,247,2)
(998,656,1)
(583,636,2)
(12,626,2)
(842,947,2)
(552,274,2)
(409,806,2)
(462,262,2)
(760,977,2)
(543,751,2)
(290,819,2)
(489,4,2)
(854,50,2)
(145,653,1)
(907,451,2)
(555,772,2)
(273,842,2)
(189,660,2)
(257,988,2)
(650,883,2)
(158,31,1)
(264,122,2)
(254,734,2)
(47,613,2)
(510,669,2)
(221,768,2)
(605,543,2)
(897,355,2)
(933,731,2)
(984,982,2)
(666,669,2)
(837,218,2)
(604,56,2)
(892,415,2)
(873,193,2)
(489,708,2)
(199,807,2)
(873,682,2)
(846,489,2)
(888,32,2)
(948,880,2)
(318,898,2)
(966,687,2)
(195,791,2)
(603,199,2)
(824,338,2)
(300,536,2)
(281,185,2)
(883,110,2)
(697,411,1)
(407,143,2)
(170,355,1)
(901,316,2)
(324,202,2)
(210,447,2)
(100,377,2)
(292,961,1)
(83,768,2)
(625,87,2)
(845,160,2)
(964,91,2)
(685,374,2)
(484,945,2)
(816,762,1)
(631,577,2)
(536,370,2)
(381,189,2)
(595,8,2)
(263,372,2)
(515,319,2)
(349,107,2)
(839,192,2)
(306,169,2)
(826,852,2)
(389,728,2)
(20,567,2)
(299,619,2)
(575,809,2)
(304,92,2)
(254,853,2)
(877,183,2)
(376,230,2)
(210,315,2)
(967,33,1)
(315,361,2)
(681,730,1)
(101,695,2)
(749,39,2)
(519,740,2)
(470,279,2)
(531,949,2)
(921,655,2)
(188,270,2)
(49,18,1)
(242,697,1)
(74,710,2)
(538,97,2)
(343,324,2)
(877,575,2)
(282,946,2)
(406,465,1)
(497,885,2)
(156,565,2)
(413,229,2)
(323,175,2)
(578,769,2)
(593,176,2)
(681,672,2)
(772,314,2)
(211,337,2)
(944,494,2)
(621,524,2)
(754,53,2)
(69,185,2)
(192,857,2)
(698,689,2)
(579,274,1)
(287,476,2)
(25,499,1)
(70,323,1)
(770,973,2)
(959,167,2)
(379,564,2)
(942,168,2)
(330,7,2)
(158,174,2)
(292,628,2)
(775,866,2)
(10,414,2)
(998,262,2)
(647,73,2)
(126,469,2)
(187,950,2)
(91,765,2)
(457,20,2)
(951,939,2)
(394,970,2)
(235,900,2)
(131,282,2)
(908,297,2)
(887,396,1)
(559,359,2)
(51,728,2)
(803,833,2)
(663,511,2)
(582,417,2)
(717,176,2)
(633,382,2)
(241,38,2)
(449,787,2)
(760,510,2)
(65,492,2)
(750,989,2)
(562,648,2)
(172,915,2)
(890,967,2)
(78,802,2)
(156,946,2)
(110,257,2)
(916,276,2)
(55,796,2)
(860,836,2)
(849,798,2)
(649,108,2)
(692,279,2)
(841,921,1)
(626,137,2)
(131,157,2)
(460,588,1)
(653,75,1)
(981,991,2)
(2,885,1)
(212,378,2)
(783,499,2)
(217,134,2)
(216,908,2)
(538,485,2)
(591,472,2)
(838,253,2)
(438,320,2)
(551,547,2)
(773,345,2)
(872,881,2)
(795,607,2)
(595,46,2)
(178,749,2)
(895,585,2)
(303,203,2)
(692,377,2)
(843,411,2)
(437,847,2)
(223,785,2)
(977,307,2)
(225,438,2)
(706,743,2)
(723,447,2)
(392,171,2)
(915,938,2)
(873,89,2)
(536,359,2)
(33,61,2)
(84,337,2)
(83,938,2)
(308,907,2)
(817,169,2)
(935,841,2)
(891,193,2)
(427,59,2)
(190,911,2)
(52,648,2)
(957,551,1)
(516,898,2)
(849,731,2)
(811,137,2)
(606,26,2)
(429,172,2)
(976,739,2)
(653,428,2)
(145,433,2)
(166,228,2)
(794,818,2)
(639,991,2)
(20,193,2)
(767,228,2)
(250,247,2)
(404,142,2)
(916,240,2)
(975,50,2)
(535,458,2)
(731,211,2)
(904,624,2)
(51,373,2)
(892,206,2)
(190,825,2)
(306,68,2)
(271,326,2)
(521,719,2)
(670,17,2)
(728,81,2)
(401,476,2)
(581,939,2)
(798,641,2)
(359,698,2)
(52,553,2)
(709,204,2)
(595,409,2)
(98,520,2)
(182,815,2)
(842,770,2)
(174,662,2)
(313,205,2)
(687,853,2)
(110,532,2)
(808,510,1)
(665,589,2)
(22,368,2)
(399,56,2)
(273,677,2)
(541,180,2)
(562,636,2)
(6,744,2)
(108,411,2)
(823,671,2)
(416,279,2)
(58,841,2)
(421,275,2)
(455,99,2)
(427,362,2)
(669,837,2)
(954,595,2)
(600,955,2)
(311,295,2)
(435,559,2)
(328,741,2)
(272,864,2)
(436,800,2)
(537,682,2)
(955,803,2)
(210,856,2)
(965,839,2)
(672,444,2)
(981,812,2)
(509,413,2)
(215,663,1)
(476,346,2)
(655,60,2)
(311,676,2)
(795,887,2)
(262,776,2)
(797,880,2)
(86,843,2)
(102,134,2)
(947,56,2)
(830,630,2)
(223,367,2)
(406,234,2)
(599,35,2)
(168,801,2)
(605,749,2)
(799,18,2)
(811,238,2)
(218,87,2)
(998,835,2)
(86,412,2)
(880,497,2)
(325,319,2)
(153,122,2)
(338,116,2)
(700,235,2)
(646,332,2)
(26,336,2)
(176,152,2)
(859,912,2)
(6,362,2)
(213,78,2)
(867,659,2)
